time,city,CO,NO,NO2,NOx,SO2
2015/07/15 18:00,Yilan,0.37,1.2,9.8,11,0.7
2015/07/15 19:00,Yilan,0.44,1.3,12,13,0.7
2015/07/15 20:00,Yilan,0.47,1.8,14,16,0.9
2015/07/15 21:00,Yilan,0.4,1.7,12,14,0.7
2015/07/15 22:00,Yilan,0.52,2.6,19,22,1.1
2015/07/15 23:00,Yilan,0.42,1.9,15,16,1.1
2015/08/01 00:00,Yilan,0.36,11,15,26,2.5
2015/08/01 01:00,Yilan,0.28,7.2,14,21,2.5
2015/08/01 02:00,Yilan,0.32,5.5,16,21,2.3
2015/08/01 03:00,Yilan,0.23,3.1,13,16,2.3
2015/08/01 04:00,Yilan,0.3,2,16,18,3.6
2015/08/01 05:00,Yilan,0.33,5.5,18,23,6.6
2015/08/01 06:00,Yilan,0.36,7.9,16,24,5
2015/08/01 07:00,Yilan,0.42,11,17,27,4.6
2015/08/01 08:00,Yilan,0.44,11,17,28,7.5
2015/08/01 09:00,Yilan,0.37,6.8,17,24,9
2015/08/01 10:00,Yilan,0.33,3,14,17,6.3
2015/08/01 11:00,Yilan,0.33,1.8,12,14,6.3
2015/08/01 12:00,Yilan,0.26,1.1,7.8,8.9,5.8
2015/08/01 13:00,Yilan,0.21,0.9,5.7,6.7,3.4
2015/08/01 14:00,Yilan,0.17,0.9,4.4,5.3,2.8
2015/08/01 15:00,Yilan,0.16,1.1,4.4,5.5,2.3
2015/08/01 16:00,Yilan,0.21,1,5.3,6.3,2.7
2015/08/01 17:00,Yilan,0.28,1,7.8,8.7,2.8
2015/08/01 18:00,Yilan,0.27,1.1,7.4,8.5,2.1
2015/08/01 19:00,Yilan,0.2,1.1,5.4,6.6,1.7
2015/08/01 20:00,Yilan,0.18,1.5,5.3,6.8,1.4
2015/08/01 21:00,Yilan,0.2,1.8,5.3,7.1,1.2
2015/08/01 22:00,Yilan,0.21,1.8,6.7,8.5,1.2
2015/08/01 23:00,Yilan,0.15,1.5,5.7,7.2,1.2
2015/08/15 00:00,Yilan,0.51,20,13,32,2.7
2015/08/15 01:00,Yilan,0.45,26,13,40,5.4
2015/08/15 02:00,Yilan,0.31,13,14,26,3.3
2015/08/15 03:00,Yilan,0.24,4.7,12,17,1.7
2015/08/15 04:00,Yilan,0.25,3,12,15,1.5
2015/08/15 05:00,Yilan,0.32,8.1,12,20,1.3
2015/08/15 06:00,Yilan,0.36,7.7,11,19,1.2
2015/08/15 07:00,Yilan,0.47,7.1,13,20,1.3
2015/08/15 08:00,Yilan,0.44,7.4,14,21,2.1
2015/08/15 09:00,Yilan,0.41,4.9,15,20,1.7
2015/08/15 10:00,Yilan,0.37,3.1,12,15,1.1
2015/08/15 11:00,Yilan,0.31,1.7,9.9,12,1.1
2015/08/15 12:00,Yilan,0.25,1.7,11,13,6.5
2015/08/15 13:00,Yilan,0.24,1.7,9.6,11,5
2015/08/15 14:00,Yilan,0.26,1.5,8,9.5,1.1
2015/08/15 15:00,Yilan,0.27,1.8,9.8,12,1
2015/08/15 16:00,Yilan,0.35,1.9,13,15,0.9
2015/08/15 17:00,Yilan,0.56,2.6,20,22,1
2015/08/15 18:00,Yilan,0.65,3,24,27,1.2
2015/08/15 19:00,Yilan,0.63,3.5,22,26,1
2015/08/15 20:00,Yilan,0.48,2.8,17,20,0.9
2015/08/15 21:00,Yilan,0.39,2.7,16,19,0.8
2015/08/15 22:00,Yilan,0.33,2.2,10,12,0.6
2015/08/15 23:00,Yilan,0.28,1.3,9.1,10,0.7
2015/09/01 00:00,Yilan,0.69,16,20,36,1.7
2015/09/01 01:00,Yilan,0.56,11,19,30,2.2
2015/09/01 02:00,Yilan,0.34,3.5,15,18,1.9
2015/09/01 03:00,Yilan,0.35,3.6,15,19,1.8
2015/09/01 04:00,Yilan,0.36,2.6,12,14,1.5
2015/09/01 05:00,Yilan,0.37,3.8,11,15,1.5
2015/09/01 06:00,Yilan,0.49,11,11,22,1.7
2015/09/01 07:00,Yilan,0.73,16,14,30,1.9
2015/09/01 08:00,Yilan,0.54,13,13,26,1.8
2015/09/01 09:00,Yilan,0.38,5.9,12,18,2.1
2015/09/01 10:00,Yilan,0.29,2.6,8.8,11,2.7
2015/09/01 11:00,Yilan,0.3,1.6,6.8,8.4,2
2015/09/01 12:00,Yilan,0.23,1,5.2,6.2,1.9
2015/09/01 13:00,Yilan,0.19,1.1,3.9,5,2.2
2015/09/01 14:00,Yilan,0.22,0.9,4.6,5.5,2.8
2015/09/01 15:00,Yilan,0.28,1.3,7.3,8.6,2.4
2015/09/01 16:00,Yilan,0.26,1.1,13,14,3.8
2015/09/01 17:00,Yilan,0.46,3,23,26,2.6
2015/09/01 18:00,Yilan,0.38,1.7,13,15,1.6
2015/09/01 19:00,Yilan,0.43,3.4,18,21,1.5
2015/09/01 20:00,Yilan,0.45,2.1,21,23,1.6
2015/09/01 21:00,Yilan,0.6,3.2,25,28,1.5
2015/09/01 22:00,Yilan,0.56,2.5,23,26,1.7
2015/09/01 23:00,Yilan,0.58,1.8,22,24,1.7
2015/09/15 00:00,Yilan,0.18,0.8,3.6,4.4,1
2015/09/15 01:00,Yilan,0.16,0.9,3.1,4,1.2
2015/09/15 02:00,Yilan,0.18,1.2,3,4.2,1
2015/09/15 03:00,Yilan,0.15,0.4,4.5,5,1.2
2015/09/15 04:00,Yilan,0.22,2.4,8,10,1.4
2015/09/15 05:00,Yilan,0.26,1.9,11,13,1.9
2015/09/15 06:00,Yilan,0.42,7.5,13,21,1.9
2015/09/15 07:00,Yilan,0.55,18,18,35,6.1
2015/09/15 08:00,Yilan,0.23,15,16,30,11
2015/09/15 09:00,Yilan,0.2,5.1,9.7,15,2.8
2015/09/15 10:00,Yilan,0.18,2,4.5,6.5,1.4
2015/09/15 11:00,Yilan,0.16,2.1,5.5,7.6,1.7
2015/09/15 12:00,Yilan,0.15,1.4,4.1,5.5,1.5
2015/09/15 13:00,Yilan,0.15,1.3,4.5,5.8,1.5
2015/09/15 14:00,Yilan,0.15,1.1,4.3,5.5,1.5
2015/09/15 15:00,Yilan,0.15,1.2,4.1,5.2,1.5
2015/09/15 16:00,Yilan,0.17,1.3,4.8,6.1,1.4
2015/09/15 17:00,Yilan,0.23,1.1,11,12,2.3
2015/09/15 18:00,Yilan,0.28,1.1,13,14,2.1
2015/09/15 19:00,Yilan,0.25,1.1,7.8,8.9,1.5
2015/09/15 20:00,Yilan,0.21,1.1,6,7.1,1.6
2015/09/15 21:00,Yilan,0.39,2.9,10,13,1.7
2015/09/15 22:00,Yilan,0.44,4.4,11,16,1.5
2015/09/15 23:00,Yilan,0.21,2.4,11,13,2.5
2015/10/01 00:00,Yilan,0.48,7.5,16,24,2.4
2015/10/01 01:00,Yilan,0.54,17,20,37,4.6
2015/10/01 02:00,Yilan,0.5,7.5,16,24,2.4
2015/10/01 03:00,Yilan,0.51,8.3,18,26,2.5
2015/10/01 04:00,Yilan,0.56,8.7,18,27,2.6
2015/10/01 05:00,Yilan,0.56,10,14,24,2
2015/10/01 06:00,Yilan,0.79,22,16,38,2.6
2015/10/01 07:00,Yilan,0.77,21,22,43,3.6
2015/10/01 08:00,Yilan,0.66,9.4,21,31,4.4
2015/10/01 09:00,Yilan,0.59,10,25,35,3.8
2015/10/01 10:00,Yilan,0.72,3.6,23,27,3.6
2015/10/01 11:00,Yilan,0.7,2.2,21,23,4.5
2015/10/01 12:00,Yilan,0.4,4.5,19,24,15
2015/10/01 13:00,Yilan,0.31,8.3,19,28,17
2015/10/01 14:00,Yilan,0.33,1.6,7,8.6,4.2
2015/10/01 15:00,Yilan,0.3,1,5.1,6.1,2.8
2015/10/01 16:00,Yilan,0.34,1,7.4,8.4,2.4
2015/10/01 17:00,Yilan,0.5,1.6,14,15,2
2015/10/01 18:00,Yilan,0.49,0.9,12,13,2.2
2015/10/01 19:00,Yilan,0.55,3.3,27,31,15
2015/10/01 20:00,Yilan,0.67,13,29,41,12
2015/10/01 21:00,Yilan,0.81,13,26,39,5.5
2015/10/01 22:00,Yilan,0.7,16,24,41,3
2015/10/01 23:00,Yilan,0.58,6.8,22,29,2.7
2015/10/15 00:00,Yilan,0.34,0.9,9,9.9,1.5
2015/10/15 01:00,Yilan,0.26,1.1,6.7,7.8,0.8
2015/10/15 02:00,Yilan,0.25,0.8,4.2,5.1,0.7
2015/10/15 03:00,Yilan,0.2,0.6,3.9,4.6,0.7
2015/10/15 04:00,Yilan,0.16,0.4,3.9,4.3,0.7
2015/10/15 05:00,Yilan,0.25,0.8,10,11,0.7
2015/10/15 06:00,Yilan,0.47,5.3,19,24,0.9
2015/10/15 07:00,Yilan,1.77,47,35,82,2
2015/10/15 08:00,Yilan,0.48,6.8,12,19,1.7
2015/10/15 09:00,Yilan,0.14,1.5,4.1,5.6,1.2
2015/10/15 10:00,Yilan,0.13,1.2,3.1,4.3,1.1
2015/10/15 11:00,Yilan,0.14,1.2,3.3,4.5,1.3
2015/10/15 12:00,Yilan,0.13,1.1,2.8,3.9,0.8
2015/10/15 13:00,Yilan,0.14,0.9,2.5,3.3,1
2015/10/15 14:00,Yilan,0.13,0.9,2.2,3.1,1.1
2015/10/15 15:00,Yilan,0.15,0.8,3.1,3.9,1.1
2015/10/15 16:00,Yilan,0.19,0.8,5.7,6.5,1
2015/10/15 17:00,Yilan,0.24,0.8,6.6,7.5,0.9
2015/10/15 18:00,Yilan,0.21,0.8,5.7,6.5,0.9
2015/10/15 19:00,Yilan,0.22,0.8,5.3,6.1,0.9
2015/10/15 20:00,Yilan,0.28,0.8,7.3,8.1,0.8
2015/10/15 21:00,Yilan,0.33,0.8,11,12,0.9
2015/10/15 22:00,Yilan,0.27,1,8.5,9.5,0.9
2015/10/15 23:00,Yilan,0.15,0.8,4,4.8,0.7
2015/11/01 00:00,Yilan,0.15,1.1,2,3,0.9
2015/11/01 01:00,Yilan,0.15,1.1,1.9,3,1.2
2015/11/01 02:00,Yilan,0.15,1.1,1.7,2.8,1.1
2015/11/01 03:00,Yilan,0.15,0.9,0.5,1.4,1.2
2015/11/01 04:00,Yilan,0.14,0.7,0.7,1.4,1.1
2015/11/01 05:00,Yilan,0.14,0.8,1.3,2.1,1.2
2015/11/01 06:00,Yilan,0.18,0.9,2.5,3.4,1.1
2015/11/01 07:00,Yilan,0.23,1.2,4.1,5.2,1.3
2015/11/01 08:00,Yilan,0.39,2.2,11,13,1.2
2015/11/01 09:00,Yilan,0.27,1.5,6.7,8.2,1.3
2015/11/01 10:00,Yilan,0.41,2.2,12,14,1.4
2015/11/01 11:00,Yilan,0.29,1.7,7.6,9.3,1.3
2015/11/01 12:00,Yilan,0.26,1.4,6.9,8.3,1.3
2015/11/01 13:00,Yilan,0.21,1.2,5,6.2,1.2
2015/11/01 14:00,Yilan,0.2,1.1,4.9,6.1,1.3
2015/11/01 15:00,Yilan,0.19,1.2,4,5.1,1.3
2015/11/01 16:00,Yilan,0.18,1.1,3.9,4.9,1.5
2015/11/01 17:00,Yilan,0.19,1.2,4.8,6,1.5
2015/11/01 18:00,Yilan,0.17,1.1,3.1,4.2,1.3
2015/11/01 19:00,Yilan,0.15,1.1,2.4,3.5,1.2
2015/11/01 20:00,Yilan,0.14,1,2,3,1.2
2015/11/01 21:00,Yilan,0.14,1.2,2.4,3.5,1.2
2015/11/01 22:00,Yilan,0.14,1,2.4,3.4,1.2
2015/11/01 23:00,Yilan,0.17,1,3,4,1.2
2015/11/15 00:00,Yilan,0.48,2.1,14,16,1.2
2015/11/15 01:00,Yilan,0.41,1.1,10,11,1.2
2015/11/15 02:00,Yilan,0.33,1,9.3,10,1.1
2015/11/15 03:00,Yilan,0.29,1.6,5.1,6.7,1.1
2015/11/15 04:00,Yilan,0.32,1.4,5.7,7.1,1
2015/11/15 05:00,Yilan,0.42,1.5,8.7,10,1.1
2015/11/15 06:00,Yilan,0.4,2,7.5,9.5,1.2
2015/11/15 07:00,Yilan,0.36,1.4,5,6.4,1.3
2015/11/15 08:00,Yilan,0.37,1.7,5,6.8,1.1
2015/11/15 09:00,Yilan,0.34,1.6,4.3,5.9,1.1
2015/11/15 10:00,Yilan,0.36,1.6,5.3,6.8,1.2
2015/11/15 11:00,Yilan,0.36,1.5,5.2,6.7,1.1
2015/11/15 12:00,Yilan,0.35,1.7,4.5,6.1,1.1
2015/11/15 13:00,Yilan,0.34,1.7,4.2,6,1.2
2015/11/15 14:00,Yilan,0.33,1.5,4.5,6,1.3
2015/11/15 15:00,Yilan,0.33,1.5,5,6.5,1.3
2015/11/15 16:00,Yilan,0.35,1.4,5.8,7.2,1.3
2015/11/15 17:00,Yilan,0.37,1.6,4.8,6.3,1.1
2015/11/15 18:00,Yilan,0.39,1.5,5.3,6.8,1.1
2015/11/15 19:00,Yilan,0.36,1.2,6.2,7.4,1.3
2015/11/15 20:00,Yilan,0.32,1.3,5.2,6.4,1.4
2015/11/15 21:00,Yilan,0.34,1.2,5.1,6.4,1.2
2015/11/15 22:00,Yilan,0.39,1.4,7.6,9.1,1.2
2015/11/15 23:00,Yilan,0.4,1.5,8.4,10,1.1
2015/12/01 00:00,Yilan,0.21,0.2,3.8,4,1.6
2015/12/01 01:00,Yilan,0.19,0.4,2.9,3.2,1.1
2015/12/01 02:00,Yilan,0.16,0.4,0.8,1.3,1.1
2015/12/01 03:00,Yilan,0.16,0.9,0.9,1.8,1.1
2015/12/01 04:00,Yilan,0.17,0.7,1,1.7,1.1
2015/12/01 05:00,Yilan,0.2,0.7,1.8,2.5,1
2015/12/01 06:00,Yilan,0.22,0.9,4.6,5.5,1.1
2015/12/01 07:00,Yilan,0.4,1.4,11,13,1.1
2015/12/01 08:00,Yilan,0.31,1.4,7.3,8.7,1.1
2015/12/01 09:00,Yilan,0.21,0.9,3.4,4.3,1.3
2015/12/01 10:00,Yilan,0.21,0.9,3.2,4.1,1
2015/12/01 11:00,Yilan,0.21,1.1,4.4,5.5,0.9
2015/12/01 12:00,Yilan,0.24,1,4.3,5.3,1
2015/12/01 13:00,Yilan,0.21,1.1,3.7,4.8,1
2015/12/01 14:00,Yilan,0.2,1,4.4,5.3,1.6
2015/12/01 15:00,Yilan,0.24,1,5.1,6.1,1.2
2015/12/01 16:00,Yilan,0.29,1.1,8.1,9.2,1.1
2015/12/01 17:00,Yilan,0.48,1.1,16,17,1.1
2015/12/01 18:00,Yilan,0.63,2.9,19,22,1.2
2015/12/01 19:00,Yilan,0.62,5.5,20,25,1.3
2015/12/01 20:00,Yilan,0.74,9.6,22,32,1.4
2015/12/01 21:00,Yilan,0.93,19,23,42,1.6
2015/12/01 22:00,Yilan,0.6,9.2,17,26,1.3
2015/12/01 23:00,Yilan,0.54,4.6,16,21,1.2
2015/12/15 00:00,Yilan,0.49,1,6.5,7.5,0.9
2015/12/15 01:00,Yilan,0.49,1.3,5.8,7.1,1.3
2015/12/15 02:00,Yilan,0.49,0.9,5.4,6.3,1.3
2015/12/15 03:00,Yilan,0.46,0.8,3.8,4.5,1.3
2015/12/15 04:00,Yilan,0.45,0.6,3.6,4.2,1.3
2015/12/15 05:00,Yilan,0.47,0.7,4.1,4.8,1.5
2015/12/15 06:00,Yilan,0.5,1.1,6.9,8,1.7
2015/12/15 07:00,Yilan,0.61,1.9,11,13,2.3
2015/12/15 08:00,Yilan,0.63,2,12,13,3
2015/12/15 09:00,Yilan,0.65,1.4,12,13,3.2
2015/12/15 10:00,Yilan,0.69,1.5,12,13,3.2
2015/12/15 11:00,Yilan,-0.01,-0.3,12,-0.9,0
2015/12/15 12:00,Yilan,0.67,1.4,9.7,11,3.1
2015/12/15 13:00,Yilan,0.7,1.3,10,12,3.2
2015/12/15 14:00,Yilan,0.68,1.2,11,13,2.9
2015/12/15 15:00,Yilan,0.68,1,10,11,3
2015/12/15 16:00,Yilan,0.73,1.1,11,12,3.8
2015/12/15 17:00,Yilan,0.73,1,11,12,3.8
2015/12/15 18:00,Yilan,0.66,1,9.4,10,3.5
2015/12/15 19:00,Yilan,0.64,0.8,8.6,9.4,4.1
2015/12/15 20:00,Yilan,0.7,0.9,7.8,8.7,6.3
2015/12/15 21:00,Yilan,0.71,0.8,8,8.8,8
2015/12/15 22:00,Yilan,0.68,0.7,6.8,7.5,8.2
2015/12/15 23:00,Yilan,0.66,0.9,6,6.9,7.8
2015/01/01 00:00,Miaoli,0.66,1.6,10,12,9.7
2015/01/01 01:00,Miaoli,0.63,1.5,9.7,11,8.2
2015/01/01 02:00,Miaoli,0.6,1.5,9.6,11,7.2
2015/01/01 03:00,Miaoli,0.54,0.9,6.6,7.6,6.1
2015/01/01 04:00,Miaoli,0.45,1.1,6.3,7.4,4.9
2015/01/01 05:00,Miaoli,0.42,0.9,6,6.9,4.6
2015/01/01 06:00,Miaoli,0.43,1,8,9,5
2015/01/01 07:00,Miaoli,0.47,1.1,9.6,11,5.2
2015/01/01 08:00,Miaoli,0.48,1.2,9.7,11,5.6
2015/01/01 09:00,Miaoli,0.46,2,9.4,11,4.9
2015/01/01 10:00,Miaoli,0.43,2,8.8,11,4.3
2015/01/01 11:00,Miaoli,0.4,1.8,8,9.8,3.6
2015/01/01 12:00,Miaoli,0.34,1.7,6.7,8.4,2.7
2015/01/01 13:00,Miaoli,0.31,1.5,6.3,7.8,2.3
2015/01/01 14:00,Miaoli,0.31,1.6,6.4,8,2.2
2015/01/01 15:00,Miaoli,0.33,1.5,7.7,9.2,2.4
2015/01/01 16:00,Miaoli,0.33,1.3,8.3,9.6,2.2
2015/01/01 17:00,Miaoli,0.32,1.1,9.3,10,2
2015/01/01 18:00,Miaoli,0.25,1,6.5,7.6,1.5
2015/01/01 19:00,Miaoli,0.24,1.1,7.3,8.4,1.3
2015/01/01 20:00,Miaoli,0.2,1,6.9,7.9,0.8
2015/01/01 21:00,Miaoli,0.18,1.1,6.1,7.2,0.8
2015/01/01 22:00,Miaoli,0.18,1,5.6,6.5,0.8
2015/01/01 23:00,Miaoli,0.21,1,6.5,7.5,0.5
2015/01/15 00:00,Miaoli,0.23,1.3,4.6,5.9,0.8
2015/01/15 01:00,Miaoli,0.22,1.1,4,5.1,1.3
2015/01/15 02:00,Miaoli,0.23,1.1,3.9,5,1.3
2015/01/15 03:00,Miaoli,0.21,0.2,2.4,2.6,1.3
2015/01/15 04:00,Miaoli,0.21,0.2,2.4,2.5,1.1
2015/01/15 05:00,Miaoli,0.22,0.2,2.8,3,1.1
2015/01/15 06:00,Miaoli,0.25,0.1,6.4,6.4,1.1
2015/01/15 07:00,Miaoli,0.37,1.5,14,15,1.3
2015/01/15 08:00,Miaoli,0.34,2,13,15,1.3
2015/01/15 09:00,Miaoli,0.32,2,13,15,1.4
2015/01/15 10:00,Miaoli,0.31,2.5,14,16,1.3
2015/01/15 11:00,Miaoli,0.31,3.2,13,16,1.8
2015/01/15 12:00,Miaoli,0.31,1.9,11,13,1.7
2015/01/15 13:00,Miaoli,0.29,1.6,11,13,1.6
2015/01/15 14:00,Miaoli,0.27,1.6,11,13,1.6
2015/01/15 15:00,Miaoli,0.28,1.4,13,15,2
2015/01/15 16:00,Miaoli,0.33,1.5,15,17,2
2015/01/15 17:00,Miaoli,0.37,1,18,19,2.1
2015/01/15 18:00,Miaoli,0.47,1.4,28,29,3.2
2015/01/15 19:00,Miaoli,0.38,1.1,22,23,2.9
2015/01/15 20:00,Miaoli,0.33,0.8,17,18,3.3
2015/01/15 21:00,Miaoli,0.34,0.7,17,17,3.3
2015/01/15 22:00,Miaoli,0.3,0.4,13,13,2.8
2015/01/15 23:00,Miaoli,0.37,0.5,20,20,2.3
2015/02/01 00:00,Miaoli,0.36,1,9.5,11,1.5
2015/02/01 01:00,Miaoli,0.28,1.1,6.2,7.3,0.8
2015/02/01 02:00,Miaoli,0.25,1,5.5,6.5,0.8
2015/02/01 03:00,Miaoli,0.22,1.2,5,6.2,0.9
2015/02/01 04:00,Miaoli,0.23,1.1,4.4,5.6,0.8
2015/02/01 05:00,Miaoli,0.22,1.2,4.2,5.4,0.8
2015/02/01 06:00,Miaoli,0.24,1.4,6.5,7.9,1
2015/02/01 07:00,Miaoli,0.28,1.9,11,13,1.8
2015/02/01 08:00,Miaoli,0.28,3.2,12,15,3.1
2015/02/01 09:00,Miaoli,0.25,3.3,7.7,11,1.3
2015/02/01 10:00,Miaoli,0.24,3,6.5,9.5,0.8
2015/02/01 11:00,Miaoli,0.24,2.9,5.9,8.8,1.1
2015/02/01 12:00,Miaoli,0.21,2.5,5.7,8.2,3.1
2015/02/01 13:00,Miaoli,0.21,2.2,5.6,7.8,2.7
2015/02/01 14:00,Miaoli,0.23,2.4,6.5,8.9,2.7
2015/02/01 15:00,Miaoli,0.23,2.5,8.3,11,3
2015/02/01 16:00,Miaoli,0.23,2.3,8.5,11,3.4
2015/02/01 17:00,Miaoli,0.29,1.8,14,15,5.7
2015/02/01 18:00,Miaoli,0.33,1.6,15,17,2.9
2015/02/01 19:00,Miaoli,0.3,1.5,13,15,1.6
2015/02/01 20:00,Miaoli,0.31,1.5,13,14,1.1
2015/02/01 21:00,Miaoli,0.29,1.4,13,14,0.9
2015/02/01 22:00,Miaoli,0.28,1.5,10,12,0.6
2015/02/01 23:00,Miaoli,0.26,1.2,8.3,9.5,0.6
2015/02/14 00:00,Miaoli,0.48,0.9,18,18,3
2015/02/14 01:00,Miaoli,0.42,0.9,13,14,2.6
2015/02/14 02:00,Miaoli,0.37,0.7,11,11,2.3
2015/02/14 03:00,Miaoli,0.32,1.2,6.4,7.6,2.2
2015/02/14 04:00,Miaoli,0.29,1.3,5.8,7.1,2
2015/02/14 05:00,Miaoli,0.31,1.3,6.8,8.1,2
2015/02/14 06:00,Miaoli,0.37,1.4,13,15,2
2015/02/14 07:00,Miaoli,0.47,2.6,23,25,2.3
2015/02/14 08:00,Miaoli,0.44,4.2,19,23,2.2
2015/02/14 09:00,Miaoli,0.35,3.2,13,16,1.8
2015/02/14 10:00,Miaoli,0.33,2.8,11,14,1.5
2015/02/14 11:00,Miaoli,0.33,2.6,10,13,2
2015/02/14 12:00,Miaoli,0.35,2.3,10,12,2.1
2015/02/14 13:00,Miaoli,0.5,3,23,26,7.5
2015/02/14 14:00,Miaoli,0.47,3,21,24,6.2
2015/02/14 15:00,Miaoli,0.4,2.6,21,24,5
2015/02/14 16:00,Miaoli,0.44,2.2,23,25,3.8
2015/02/14 17:00,Miaoli,0.52,1.6,24,26,3.1
2015/02/14 18:00,Miaoli,0.48,1.4,20,22,2.5
2015/02/14 19:00,Miaoli,0.56,1.5,25,27,4.4
2015/02/14 20:00,Miaoli,0.49,1.4,22,23,2.1
2015/02/14 21:00,Miaoli,0.42,1.5,17,19,2.3
2015/02/14 22:00,Miaoli,0.46,1.2,18,19,3
2015/02/14 23:00,Miaoli,0.5,1.3,20,21,2.4
2015/03/01 00:00,Miaoli,0.19,0.9,3,3.9,1.2
2015/03/01 01:00,Miaoli,0.17,0.9,2.3,3.2,1.2
2015/03/01 02:00,Miaoli,0.17,0.8,2.4,3.2,1.4
2015/03/01 03:00,Miaoli,0.17,0.7,1.9,2.7,1.2
2015/03/01 04:00,Miaoli,0.19,0.8,2.2,3,1.2
2015/03/01 05:00,Miaoli,0.21,0.9,2.2,3.1,1.1
2015/03/01 06:00,Miaoli,0.23,0.8,3,3.8,1.2
2015/03/01 07:00,Miaoli,0.24,0.9,4,4.9,1.2
2015/03/01 08:00,Miaoli,0.25,1.1,5.2,6.3,1.2
2015/03/01 09:00,Miaoli,0.26,1.4,6.3,7.7,1.1
2015/03/01 10:00,Miaoli,0.26,1.2,5.5,6.7,1.3
2015/03/01 11:00,Miaoli,0.29,1.4,5.3,6.7,1.4
2015/03/01 12:00,Miaoli,0.3,1.5,5.4,6.9,1.4
2015/03/01 13:00,Miaoli,0.3,1.2,4.8,6.1,1.4
2015/03/01 14:00,Miaoli,0.31,1.3,5.4,6.7,1.2
2015/03/01 15:00,Miaoli,0.3,1.2,5.9,7.1,1.2
2015/03/01 16:00,Miaoli,0.3,1.2,6.5,7.6,1.2
2015/03/01 17:00,Miaoli,0.3,1.1,6,7.1,1.4
2015/03/01 18:00,Miaoli,0.27,0.8,5.2,6,1.4
2015/03/01 19:00,Miaoli,0.27,1,5.4,6.4,1.2
2015/03/01 20:00,Miaoli,0.28,0.9,5.1,6,1.3
2015/03/01 21:00,Miaoli,0.3,0.9,5.9,6.7,1.2
2015/03/01 22:00,Miaoli,0.28,0.9,7.9,8.8,1.5
2015/03/01 23:00,Miaoli,0.26,0.9,5.3,6.3,1.4
2015/03/15 00:00,Miaoli,1.09,2.8,50,53,5.2
2015/03/15 01:00,Miaoli,1.02,5.3,46,51,4
2015/03/15 02:00,Miaoli,1.05,9.4,45,55,3.6
2015/03/15 03:00,Miaoli,0.52,1.9,30,32,7.6
2015/03/15 04:00,Miaoli,0.43,1.2,23,24,4.9
2015/03/15 05:00,Miaoli,0.78,7.1,36,43,4.5
2015/03/15 06:00,Miaoli,1.33,32,45,77,3.8
2015/03/15 07:00,Miaoli,1.35,43,38,82,3.3
2015/03/15 08:00,Miaoli,1.17,28,40,67,4
2015/03/15 09:00,Miaoli,0.85,13,32,45,2.8
2015/03/15 10:00,Miaoli,0.62,4.3,19,23,2
2015/03/15 11:00,Miaoli,0.63,3.4,19,22,2.5
2015/03/15 12:00,Miaoli,0.46,2.5,14,16,2.6
2015/03/15 13:00,Miaoli,0.45,1.7,12,13,2.4
2015/03/15 14:00,Miaoli,0.41,1.6,14,15,2.6
2015/03/15 15:00,Miaoli,0.37,1.5,12,13,1.6
2015/03/15 16:00,Miaoli,0.33,1.4,14,16,1.1
2015/03/15 17:00,Miaoli,0.36,1.2,13,14,0.9
2015/03/15 18:00,Miaoli,0.75,2.7,32,35,0.6
2015/03/15 19:00,Miaoli,0.97,9.5,40,49,1.3
2015/03/15 20:00,Miaoli,0.55,1.2,22,24,0.5
2015/03/15 21:00,Miaoli,0.84,7.5,39,46,3.3
2015/03/15 22:00,Miaoli,0.93,9.7,49,59,5.5
2015/03/15 23:00,Miaoli,0.75,3.9,38,42,8
2015/04/01 00:00,Miaoli,0.77,2.3,31,33,3.2
2015/04/01 01:00,Miaoli,0.79,2,33,35,3.9
2015/04/01 02:00,Miaoli,0.75,2.4,31,33,3.7
2015/04/01 03:00,Miaoli,0.75,4.7,33,38,4.3
2015/04/01 04:00,Miaoli,0.74,8.2,32,40,5
2015/04/01 05:00,Miaoli,0.8,17,32,49,6.2
2015/04/01 06:00,Miaoli,0.85,26,31,57,8.2
2015/04/01 07:00,Miaoli,1.07,42,32,74,7.5
2015/04/01 08:00,Miaoli,0.77,14,26,40,6.3
2015/04/01 09:00,Miaoli,0.57,5.6,18,24,3.3
2015/04/01 10:00,Miaoli,0.57,6.3,26,32,7
2015/04/01 11:00,Miaoli,0.55,2.3,18,21,7
2015/04/01 12:00,Miaoli,0.34,3,17,20,5.6
2015/04/01 13:00,Miaoli,0.3,2.2,13,15,4
2015/04/01 14:00,Miaoli,0.31,2.5,15,18,3.7
2015/04/01 15:00,Miaoli,0.31,2.9,15,18,3.1
2015/04/01 16:00,Miaoli,0.33,2.5,15,18,2.5
2015/04/01 17:00,Miaoli,0.47,2.4,27,30,3.1
2015/04/01 18:00,Miaoli,0.75,6,43,49,4.3
2015/04/01 19:00,Miaoli,0.74,7,41,48,4.3
2015/04/01 20:00,Miaoli,0.9,11,46,57,6.4
2015/04/01 21:00,Miaoli,1.11,16,46,62,6.3
2015/04/01 22:00,Miaoli,0.62,12,30,41,5.1
2015/04/01 23:00,Miaoli,0.71,18,29,47,5.6
2015/04/15 00:00,Miaoli,0.74,1.6,34,35,2.4
2015/04/15 01:00,Miaoli,0.56,1.4,23,24,2.1
2015/04/15 02:00,Miaoli,0.5,1.3,21,23,2
